,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,П Р А Й С - Л И С Т ,,23.12.2014,,Цены указаны в рублях
,,,,,
,,НАИМЕНОВАНИЕ                                             ООО Дестен ПК                                  тел.+7(495) 970-00-07,Дост-ть в днях,Цена 1,Цена 2
,,001 Настольные ПК,,,
,197052,"Монитор NEC 22""monitor,Silv/White, 16:10,1680x1050, 0,282mm, 5 ms, 16,7m, 250cd/m2, 1000:1, 170/170, Hight adj.:130,Tilt, Pivot,DVI-D,USB,Internal PS,1+1W Audio,TCO5,(repl EA221WMe) (EA223WM)",1,"13554,8","13423,2"
,197057,"Монитор NEC 22""monitor,Silv/White, 16:10,1680x1050, 0,282mm, 5ms,250cd/m2, 1000:1, 178/178,Hight adj.:110,Swivel,Tilt,D-Sub,DVI-D,Internal PS,TCO6,ISO 9241-307(pixel failure class I) (E223W)",1,"12689,6","12566,4"
,176181,"Монитор NEC 20.1""monitor,Silv/White,16:9,W-LED,0.267mm, 5ms, 1600x900,250 cd,1000:1,D-SUB,DVI-D,Disp.port, 178/178,Hight adj.110mm,Swivel,Tilt,ISO 9241-307(pixel failure class I) (E201W)",1,"11305,28","11195,52"
,176180,"Монитор NEC 20.1""monitor,Black,16:9,W-LED,0.267mm, 5ms, 1600x900,250 cd,1000:1,D-SUB,DVI-D,Disp.port, 178/178,Hight adj.110mm,Swivel,Tilt,ISO 9241-307(pixel failure class I) (E201W-BK)",1,"11305,28","11195,52"
,197056,"Монитор NEC 21.5""monitor,Silv/White, 16:9, e-IPS, LED backlight, 1920x1080, 0,247mm,14 ms, 250cd/m2, 1000:1, 178/178,Hight adj.:110,Tilt,Pivot,D-Sub,Disp.Port,DVI-D, Internal PS, 1+1W Audio,TCO5 (EA224WMi)",1,"15285,2","15136,8"
,190567,"ЖК-монитор 22.0"" ViewSonic ""VA2232W-LED"" 1680x1050, 5мс, черный (D-Sub, DVI) (112196)",1,"8998,08","8910,72"
,193972,"ЖК-монитор 22.0"" Samsung ""SyncMaster S22A450BW"" LS22A450BWT 1680x1050, 5мс, TCO5.0, черный (D-Sub, DVI) (112607)",1,"8318,24","8237,04"
,199883,"Монитор Viewsonic 21.5"" VA2246 LED, 1920x1080, 5ms, 250cd/m2, 170°/160°, 10Mln:1, D-Sub, DVI, Glossy Black",1,"7671,44","7596,96"
,206919,"Монитор NEC 22"" E224Wi-BK monitor,Black(250cd/m,1000:1,6ms,1920x1080,178/178 Hight adj.:110,Swivel,Tilt,D-Sub,VGA,DVI-D,Displ.port,Internal PS,TCO6,ISO 9241-307(pixel failure class I) (E224WI-BK)",1,"12106,08","11988,48"
,206920,"Монитор NEC 22"" E224Wi monitor,Silv/White(250cd/m,1000:1,6ms,1920x1080,178/178 Hight adj.:110,Swivel,Tilt,D-Sub,VGA,DVI-D,Displ.port,Internal PS,TCO6,ISO 9241-307(pixel failure class I) (E224WI)",1,"12106,08","11988,48"
,206911,"Монитор NEC 21,5"" AS222WM-BK monitor,Black,(250cd/m2,1000:1,7ms,1920x1080, 16:9,1920x1080,170/160,D-Sub,VGA,DVI-D,1+1W,Internal PS,TCO6,ISO 9241-307(pixel failure class II) (AS222WM-BK)",1,"10959,2","10852,8"
,231366,"Монитор LG 21.5"" 22MP55D-W IPS LED, 1920x1080, 5ms, 250cd/m2, 5Mln:1, 178°/178°, D-Sub, DVI, White (22MP55D-W)",1,"5984,16","5926,48"
,206814,"Монитор 21,5"" Philips 226V4LAB 1920x1080 TN LED 16:9 5ms VGA DVI 10M:1 170/160 250cd Стерео АС Glossy-Black (226V4LAB/01)",1,"6688,08","6623,12"
,206803,"Монитор 21,5"" Philips 223V5LSB2 1920x1080 TN LED 16:9 5ms VGA 10M:1 90/65 200cd Glossy-Black (223V5LSB2/10)",1,"5923,68",5866
,206808,"Монитор 21,5"" Philips 223V5LSB 1920x1080 TN LED 16:9 5ms VGA DVI 10M:1 170/160 250cd Glossy-Black (223V5LSB/01)",1,"6217,68","6157,76"
,206836,"Монитор 21,5"" Philips 227E4QSD 1920x1080 TN LED 16:9 14ms VGA DVI-D 20M:1 178/178 250cd Glossy-Black (227E4QSD/00)",1,"7610,96","7537,04"
,233482,"Монитор 21,5"" Philips 227E4QSD 1920x1080 TN LED 16:9 14ms VGA DVI-D 20M:1 178/178 250cd Glossy-Black (227E4QSD/01)",1,"7610,96","7537,04"
,231363,"Монитор 21,5"" Philips 224E5QSB 1920x1080 AH-IPS LED 16:9 5ms VGA DVI 20M:1 178/178 250cd Black-Cherry*224E5QSB/01 (224E5QSB/01)",1,"7553,28","7479,92"
,206792,"Монитор HP EliteDisplay E201 20"" TN Monitor (250cd/m2, 1000:1, 5ms, 170°/160°, VGA, DVI, DisplayPort, USB 2.0 Hub, 1600x900, LED backlight,EPEAT gold) (Repl XN374AA) (C9V73AA#ABB)",1,"10822,56","10717,28"
,231359,"Монитор BENQ 21,5"" GL2250M 16:9, 1920x1080, 250 cd/m2, 12M:1, 170/160, 5ms, D-Sub, DVI, Speakers MM Black (9H.L6XLA.DPE)",1,"6745,76","6680,24"
,231749,"Монитор BENQ 21,5"" VW2235H, VA, 16:9, 1920x1080, 250 cd/m2, 20M:1, 178/178, 6ms, D-sub, DVI, HDMI, вход для наушников, White. (9H.LANLB.RWE)",1,"7815,92","7739,76"
,210893,"Монитор BENQ 21.5"" GL2250HM, TN, LED, 1920x1080, 250 cd/m2, 12M:1, 170/160, 5ms, D-sub, DVI, HDMI, HDCP, ТСО 5.0, speakers (9H.L6XLA.DBE)",1,"7181,44","7111,44"
,231748,"Монитор BENQ 21.5"" GW2255 VA LED, 1920x1080, 5ms, 250 cd/m2, 178/178, 20 Mln:1, D-Sub, DVI, Glossy Black (9H.LA2LB.DPE)",1,"6396,88","6334,72"
,233481,"Монитор BENQ 21.5"" GW2265HM VA LED, 1920x1080, 4ms, 250cd/m2, 178°/178°, 20Mln:1, D-Sub, DVI, HDMI, колонки, Black (9H.LASLA.RBE)",1,"7008,4","6940,08"
,206809,"Монитор ACER 21.5"" G226HQLHbid VA LED, 1920x1080, 8ms, 250cd/m2, 100Mln:1, 178/178, D-Sub, DVI, HDMI, Black (UM.WG6EE.H05)",1,"7729,12","7654,08"
,206840,"Монитор ASUS 20"" VK207S LED, 16:9, 1600x900, 5 ms, 170°/160°, 250 cd/m, 10Mln:1, D-Sub, колонки, камера, Black (VK207S)",1,"7613,76","7539,84"
,206893,"Монитор ASUS 21.5"" VE228TLB LED, 16:9, 1920x1080, 5ms, 250cd/m2, 80M:1, 170°/160°, D-SUB, DVI, Energy Star 5.0, колонки, регулировка по высоте, Black (VE228TLB)",1,"10209,36","10110,24"
,206870,"Монитор ASUS 21.5"" VE228HR LED, 16:9, 1920x1080, 5ms, 250 cd/m2, 80M:1, 170°/160°, D-Sub, DVI, HDMI, колонки, Black (VE228HR)",1,"8421,28","8339,52"
,206835,"Монитор ASUS 21.5"" VH228D LED, 16:9, 1920x1080, 16,7mln, 170°/160°, 50 Mln:1, 250 cd/m, VGA (D-Sub 15pin), Black (VH228D)",1,"7498,4","7425,6"
,206857,"Монитор ASUS 21.5"" VH228DE LED, 16:9, 1920x1080, 16,7mln, 90°/65°, 50 Mln:1, 200 cd/m, VGA (D-Sub 15pin), Black (VH228DE)",1,"6690,88","6625,92"
,206831,"Монитор ASUS 21.5"" VS228DE LED, 1920x1280, 250cd/m2, 50Mln:1, 170°/160°, 5ms, D-SUB, Tilt, black (VS228DE)",1,"6748,56","6683,04"
,206873,"Монитор ASUS 21.5"" VS228HR LED, 1920x1080, 5ms, 250cd/m2, 170°/160°, 50Mln:1, D-Sub, DVI, HDMI, Glossy Black (VS228HR)",1,"8190,56","8111,04"
,206887,"Монитор ASUS 21.5"" VS229HV IPS LED, 1920x1080, 5ms, 250cd/m2, 170°/160°, 80Mln:1, D-Sub, DVI, HDMI, Black (VS229HV)",1,"8363,6","8282,4"
,206892,"Монитор ASUS 21.5"" VX229H IPS LED, 1920x1080, 5ms, 250cd/m2, 178°/178°, 80Mln:1, D-Sub, HDMI*2, колонки, Glossy Black (VX229H)",1,"9978,64","9881,76"
,206927,"Монитор HP TFT E221c 21,5"" LED AH-IPS Monitor(250 cd/m2,1000:1,7 ms,178°/178°,VGA,DVI-D,DisplayPort,USB 2.0 Hub, 1920x1080,EPEAT Gold,) (repl LW490AA) (D9E49AA#ABB)",1,"12966,24","12840,8"
,206956,"Монитор HP TFT Z22i 21.5"" LED AH-IPS Monitor(250 cd/m2,1000:1,8 ms,178°/178°,VGA, DVI-D, DisplayPort, USB 2.0 Hub, 1920x1080,EPEAT Gold)(repl XW475A4) (D7Q14A4#ABB)",1,"14651,28","14509,04"
,206888,"Монитор Dell P2213 22"" LED Monitor BK( TN,250 cd/m2,1000:1,5ms,1680 x 1050,170/160,D-Sub,DVI(D),Internal PS,Height Adjustable,VGA,DisplayPort,Tilt,Swivel,Pivot) (5397063171217) (2213-1217)",1,"12659,92","12537,28"
,207025,"Монитор Dell UltraSharp UP3214Q 32'' LED Monitor BK (IPS, 350 cd/m2, 1000:1, 3840x2160, 8ms, 176/176, cardreader, DVI,mini DP,DP,HDMI, Tilt, Swivel)(5397063348206) (3214-8206)",1,"153148,8",151662
,206898,"Монитор Lenovo IPS Premium Ultra Slim Monitor LI2223s 21,5"" 16:9 FHD IPS LED 1920x1080 7ms 1000:1 250 178/178 VGA/DVI/N (18201602)",1,"11189,92","11081,28"
,233511,"Монитор Lenovo LI2821w 28"" 16:9 4K Ultra HD TN, LED 3840x2160 5ms 1000:1 300 170/160 VGA//2x HDMI 1.4 (18201661)",1,"29128,4","28845,6"
,206936,"Монитор Lenovo ThinkVision Monitor LT2223p 21,5"" 16:9 TN, WLED 1920x1080 5ms 1000:1 250 170/160 VGA/N/Y/Y/Tilt, swivel, lift, pivot, USB port, USB (4 USB 2.0), VGA+USB cabl inc, VESA (60A1MAR2EU)",1,"12689,6","12566,4"
,206945,"Монитор Lenovo ThinkVision Monitor LT2252p wide 22"", 1680x1050,170/160,1000:1,250cd/m2,5ms,0.282mm,VGA/DVI/DisplayPort,Pivot 90,Lift 110mm,Tilt,Swivel TCO'05, EPEAT Gold(replace T72MNEU) (T72MDEU)",1,"14708,4","14565,6"
,206806,"Монитор Viewsonic 21.5"" VA2245A LED, 1920x1080, 5ms, 200cd/m2, 10Mln:1, 90°/65°, D-Sub, Black (VA2245A-LED)",1,"6285,44","6224,4"
,206818,"Монитор Viewsonic 21.5"" VA2214S MVA LED, 1920x1080, 250 cd/m2, 20M:1, 178/178, 6ms, D-sub, DVI, Glossy Black (VA2214S)",1,6720,"6654,48"
,233480,"Монитор Viewsonic 21.5"" VA2245 LED, 1920x1080, 5ms, 200cd/m2, 10Mln:1, 90°/65°, D-Sub, DVI, Black (VA2245-LED)",1,"6390,72","6329,12"
,206861,"Монитор Viewsonic 21.5"" VX2252MH, LED, 1920x1080, 250 cd/m2, 20Mln:1, 170/160, 2ms, D-Sub, DVI, HDMI, колонки, Glossy Black (VX2252MH)",1,"8248,24","8168,16"
,233485,"Монитор Viewsonic 21.5"" VX2263SMHL-W, LED & IPS, 1920x1080, 250 cd/m2, 30Mln:1, 178/178, 2ms, HDMI, колонки, MHL, White (VX2263SMHL-W-LED)",1,"8594,32","8510,88"
,234016,"Монитор Viewsonic 21.5"" VX2209, LED, 1920x1080, 250 cd/m2, 20Mln:1, 170/160, 5ms, D-Sub, DVI, Black",1,"6512,24","6448,96"
,198581,"Монитор 21.5"" HP TFT P221  LED TN Monitor C9E49AA#ABB (Repl LL649AA)",1,"10618,16","10515,12"
,233870,"Монитор ACER 21.5"" V226HQLab MVA LED, 1920x1080, 8 ms, 178°/178°, 16,7mln, 250 cd/m, 100 Mln:1, D-Sub, TCO 6.0, Black(UM.WV6EE.A06)",1,"6171,76","6111,84"
,205896,"Монитор 21,5"" Asus VS229HA IPS LED, 1920x1080, 5ms, 250cd/m2, VS229HA",1,"8767,36","8682,24"
,196632,"Монитор 21,5"" Viewsonic VX2270SMH, LED & IPS,1920x1080 (VX2270SMH-LED)",,"8882,72","8796,48"
,205904,"Монитор 21,5"" BENQ GW2265M LED, 1920x1080, 6ms, 250 cd/m2, 9H.LASLA.DPE",1,"6979,28","6911,52"
,231451,"Монитор 21,5"" Philips 223V5LSB2 1920x1080 TN LED 16:9 5ms VGA 10M:1 90/65 200cd Glossy-Black (223V5LSB2/62)",1,"5923,68",5866
,207161,"Монитор AOC 21.5"" E2250Swda/01 Black TN LED 5ms 16:9 DVI M/M 20M:1 250cd ",1,"7036,96","6968,64"
,234085,"Монитор Acer 21.5'' S220HQLbbd, LED, 16:9, 5ms 100M:1 black(ET.WS0HE.B01)",1,"6013,84","5955,6"
,231313,"Монитор 21,5"" Philips 226V4LSB 1920x1080 TN LED 16:9 5ms VGA DVI-D 10M:1 90/50 250cd Glossy-Black(226V4LSB/01)",1,"6506,08","6443,36"
,190537,"ЖК-монитор 21.5"" Samsung ""S22C200B"" LS22C20KBS 1920x1080, 5мс, черный (D-Sub, DVI) (111885)",,"6297,2","6235,6"
,186791,"Монитор Asus 21.5"" VK228H Black TN LED 2ms 16:9 DVI HDMI M/M Cam 80M:1 250cd",1,"11189,92","11081,28"
,206653,"Монитор 21.5"" BENQ DL2215, LED, 16:9, 1920x1080, 200 cd/m2, 6M:1 9H.LC1LB.QPE",1,"5912,48","5854,8"
,198570,"Монитор 21,5'' HP TFT WLED LCD Monitor(IPS,250cd/m,VGA,DVI-D,HDCP) C4D30AA#ABB",1,"9341,92","9251,2"
,173103,"Монитор 21.5"" Samsung TFT XL2270HD 1920x1080, 5 мс, 250 кд/м (LS22ELDKF/EN)",,"11247,6","11138,4"
,232827,"Монитор BENQ 21,5"" GW2265M LED, 1920x1080, 6ms, 250 cd/m2, 20M:1, 178/178 VGA, DVI, Glossy-Black(9H.LASLA.RPE)",1,"6835,36","6768,72"
,206716,"Монитор Philips 21.5"" 223V5LSB (10/62) Glossy-Black TN LED 5ms 16:9 10M:1 250cd",1,"6402,48","6340,32"
,207172,"Монитор AOC 21.5"" I2269Vwm Silver IPS LED 6ms 16:9 2xHDMI M/M 50M:1 250cd Displayport ",1,"8421,28","8339,52"
,207194,"Монитор Philips 21.5"" 224E5QSB (00/01) Black Cherry AH- IPS LED 5ms 16:9 DVI 20M:1 250cd",1,"8075,2","7996,8"
,197045,"ЖК-монитор 21.5"" NEC ""MultiSync EA224WMi"" 1920x1080, 14мс, черный (D-Sub, DVI, HDMI, DP, MM, USB Hub) (113149)",1,"15285,2","15136,8"
,,Мониторы 23 и более дюймов,,,
,198856,"Монитор Philips 27"" 272C4QPJKAB/00",1,"36355,76","36002,96"
,200441,"Монитор 24"" HP TFT Z24i  LED AH-IPS (D7P53A4#ABB)",1,"21848,96","21637,28"
,197059,"Монитор NEC 23"" monitor SpectraView® Black(IPS, 250cd/m2, 1000:1, 8ms GtG, 178/178,1920x1080, 0,265mm, 16,77m, D-Sub, 2xDVI(D), 1xDisplay port, Hight adjustable, Swivel, Tilt, Internal Power Supply (SV232)",1,"58222,08","57657,04"
,176299,"Монитор NEC 23""monitor,Black, 16:9,1920x1080, 0,265mm, 5ms,250cd/m2, 1000:1, 176/170,Hight adj.:110,Swivel,Tilt,D-Sub,DVI-D,Displ.port,TCO5,ISO 9241-307(pixel failure class I) (E231W-BK)",1,"14161,84","14024,08"
,197055,"Монитор NEC 23""monitor,Black, 16:9, IPS, 1920x1080, 0.265 mm, 8ms, 250cd/m2, 1000:1, 178/178, Hight adj:110,Swiv,Tilt,Pivot,DVI-D,D-sub, HDMI, Displ.Port, Internal PS,USB 4:1,TCO5 (P232W-BK)",1,"33405,12","33080,88"
,197042,"Монитор NEC 23""monitor,White, 16:9,W- LED, Thin design,1920x1080, 0,265mm,5ms,250cd/m2, 1000:1, 176/170, Hight adj.:110, Tilt, Pivot, D-Sub,Displ.Port,DVI-I,USB,TCO5 (EX231W)",1,"13266,4","13137,6"
,197043,"Монитор NEC 23""monitor,Silv/White, 16:9,1920x1080, 0,265mm, 5ms,250cd/m2, 1000:1, 176/170,Hight adj.:110,Swivel,Tilt,D-Sub,DVI-D,Displ.port,TCO5,ISO 9241-307(pixel failure class I) (E231W)",1,"14161,84","14024,08"
,197061,"Монитор NEC 24""monitor,Black, 16:10,1920x1200, 0,27mm, 5ms, 16,77m, 350cd/m2, 1000:1, 178/178 (CR>10), Hight adj:110,Swiv,Tilt,Pivot,DVI-D,D-sub, HDMI, Displ.Port, Internal PS, 2*1W audio, TCO6,USB 4:1, (EA244WMi-BK)",1,"24802,4","24561,6"
,197047,"Монитор NEC 24""monitor,Silv/White, 16:10,1920x1200, 0,27mm, 5ms, 16,77m, 350cd/m2, 1000:1, 178/178(CR>10), Hight adj:110,Swiv,Tilt,Pivot,DVI-D,D-sub, HDMI, Displ.Port, Internal PS, 2*1W audio, TCO6,USB 4:1, (EA244WMi)",1,"24802,4","24561,6"
,197049,"Монитор NEC 29""monitor,Black, 21:9,2560x1080, 0,27mm, 14ms, 16,77m, 300cd/m2, 1000:1, 178/178 (CR>10), Hight adj:110,Swiv,Tilt,Pivot,DVI-D,D-sub, HDMI, Displ.Port, Internal PS, 2*1W audio, TCO6,USB 4:1, (EA294WMi-BK)",1,"41529,6","41126,4"
,197041,"Монитор NEC 23,6""monitor,Black, 16:9,1920x1080, 0,265mm,5ms, 16,7m, 300cd/m2, 1000:1, 178/170,D-Sub,DVI-D (AS241W)",1,"11824,4","11709,6"
,190548,"ЖК-монитор 23.0"" Samsung ""S23C200B"" LS23C20KBS 1920x1080, 5мс, черный (D-Sub, DVI) (111884)",1,"7864,08","7787,92"
,190485,"ЖК-монитор 27.0"" BenQ ""GL2750HM"" 1920x1080, 5мс, 2мс (GtG), TCO'5.0, черный (D-Sub, DVI, HDMI, MM) (105978)",1,"13002,64","12876,64"
,197062,"Монитор NEC Public Display V423 42"" Black S-IPS 450cd/m2, 1300:1, 1920x1080, 16:9, 10ms GtG, 0,49mm, 178/178, D-sub,S-Video,Composite(RCA),RGBHV for PC,Component/Composite (BNC), DVI-D, HDMI, DisplPort (V423)",1,"77402,64","76651,12"
,175238,"Монитор NEC 23""monitor,Black, 16:9,W- LED, Thin design,1920x1080, 0,265mm,5ms,250cd/m2, 1000:1, 176/170, Hight adj.:110, Tilt, Pivot, D-Sub,Displ.Port,DVI-I,USB,TCO5",1,"13266,4","13137,6"
,233651,"Монитор 23"" Philips 234E5QDAB AH-IPS LED 1920x1080 16:9 5ms VGA, DVI, HDMI, MHL, 20M:1 178/178 250cd, колонки, Glossy-Black (234E5QDAB/01)",1,"9572,08","9479,12"
,176263,"Монитор 23"" Samsung S23B300N, TN LED, 5ms, 16:9, 250cd, Glossy-Black (replace S23B300N) (LS23B300NS-Ru)",,"7217,28","7147,28"
,231757,"Монитор 24"" Philips 244E5QHAD AH-IPS LED 1920x1080 16:9 5ms VGA, 2*HDMI, MHL, 20M:1 178/178 250cd, колонки, Glossy-Black (244E5QHAD/00)",1,"10898,72","10792,88"
,206850,"Монитор 24"" Philips 246V5LSB 1920x1080 TN LED 16:9 5ms VGA DVI-D 10M:1 170/160 250cd Glossy-Black (246V5LSB/01)",1,"8072,4",7994
,206944,"Монитор 27"" Philips 274E5QSB 1920x1080 AH-IPS LED 16:9 14ms VGA DVI-D 10M:1 178/178 250cd Black (274E5QSB/01)",1,"12661,04","12537,84"
,206931,"Монитор 27"" Philips 273V5LHAB 1920x1080 TN LED 16:9 5ms VGA DVI-D HDMI 10M:1 170/160 300cd Аудиовход ПК, Выход для наушников Black (273V5LHAB/01)",1,"12216,4","12098,24"
,206903,"Монитор 27"" Philips 273V5LSB 1920x1080 TN LED 16:9 5ms VGA DVI-D 10M:1 170/160 250cd Black Hairline (273V5LSB/01)",1,"11853,52","11738,16"
,233644,"Монитор 27"" Philips 273V5LHSB 1920x1080 TN LED 16:9 5ms VGA DVI-D, HDMI 20M:1 170/160 300cd Black. (273V5LHSB/00)",1,"11853,52","11738,16"
,233495,"Монитор 27"" Philips 273V5LHSB 1920x1080 TN LED 16:9 5ms VGA DVI-D, HDMI 20M:1 170/160 300cd Black (273V5LHSB/01)",1,"11853,52","11738,16"
,207022,"Монитор NEC 30"" PA302W monitor,Black(AH-IPS,340cd/m2,1000:1,8ms,2560x1600,178/178,Hight adj:150, Swiv, Tilt,DVI-D,DisplPort,HDMI, Internal PS, TCO5.2) (PA302W)",1,"128049,6","126806,4"
,231383,"Монитор NEC 30"" ЕА304WMi monitor,Black(AH-IPS,350cd/m2,1000:1,6ms,2560x1600,178/178,Hight adj:150, Swiv, Tilt,D-sub,DVI-D,DisplPort,HDMI,speakers,Internal PS,TCO6.0) (EA304WMI-BK)",1,"99209,6","98246,4"
,231382,"Монитор NEC 30"" ЕА304WMi monitor,Silv/White(AH-IPS,35 (EA304WMI)",1,"99209,6","98246,4"
,210915,"Монитор NEC 23"" E232WMT monitor,Black(IPS,250cd/m2,1000:1,5ms GtG,1920x1080,178/178,MultiTouch,Hight adj.:150,Swivl, Tilt,DVI-D,HDMI,Internal PS, TCO6) (E232WMT)",1,"35761,6","35414,4"
,206987,"Монитор NEC 23"" EA234WMi-BK monitor,Black(IPS,250cd/m2,1000:1,6 ms,1920x1080,178/178,Hight adj.:130,Tilt,Pivot,D-Sub,HDMI,Disp.Port,DVI-D,USB hub, Internal PS, 1+1W Audio,TCO6) (EA234WMI-BK)",1,21630,21420
,206986,"Монитор NEC 23"" EA234WMi monitor,White(IPS,250cd/m2,1000:1,6 ms,1920x1080,178/178,Hight adj.:130,Tilt,Pivot,D-Sub,HDMI,Disp.Port,DVI-D,USB hub, Internal PS, 1+1W Audio,TCO6) (EA234WMI)",1,21630,21420
,207019,"Монитор NEC 24"" SV242 monitor SpectraView® Black(AH-IPS, 340cd/m2, 1000:1, 8ms GtG, 1920x1200, 178/178,D-Sub, DVI(D), 1xDisplay port, HDMI, Hight adjustable, Swivel, Tilt, Internal Power Supply) (SV 242)",1,82194,81396
,231384,"Монитор NEC 24"" ЕА244UHD 4K monitor,Black(IPS,350c (EA244UHD-BK)",1,98056,97104
,231385,"Монитор NEC 24"" ЕА244UHD 4K monitor,Silv/White(IPS,350cd/m,1000:1,5ms,3840x2160,178/178 Hight adj.:110,Swivel,Tilt,DVI-D,Displ.port,HDMI,Internal PS,TCO6) (EA244UHD)",1,98056,97104
,207008,"Монитор NEC 27"" EA274WMI-BK monitor,Black(350cd/m2,1000:1,6ms,2560x1440,178/178,Hight adj:110,Swiv,Tilt,Pivot,DVI-D,D-sub,HDMI, Displ.Port, USB2.0,Internal PS,TCO6) (EA274WMI-BK)",1,46144,45696
,206996,"Монитор NEC 27"" EA273WMi-BK monitor,Black(250cd/m2,1000:1,6ms,1920x1080,178/178,Hight adj:110,Swiv,Tilt,Pivot,DVI-D,D-sub,HDMI, Displ.Port, USB2.0,Internal PS,TCO6) (EA273WMI-BK)",1,"26838,56","26578,16"
,206997,"Монитор NEC 27"" EA273WMi monitor,Silv/White(250cd/m2,1000:1,6ms,1920x1080,178/178,Hight adj:110,Swiv,Tilt,Pivot,DVI-D,D-sub,HDMI, Displ.Port, USB2.0,Internal PS,TCO6) (EA273WMI)",1,"26838,56","26578,16"
,207007,"Монитор NEC 27"" EA274WMi monitor,Silv/White(350cd/m2,1000:1,6ms,2560x1440,178/178,Hight adj:110,Swiv,Tilt,Pivot,DVI-D,D-sub,HDMI, Displ.Port, USB2.0,Internal PS,TCO6) (EA274WMI)",1,46144,45696
,207023,"Монитор NEC 27"" SV272 monitor SpectraView® Black(AH-IPS, 340cd/m2, 1000:1, 7ms GtG, 2560x1440, 178/178,D-Sub, DVI(D), 1xDisplay port, HDMI, Hight adjustable, Swivel, Tilt, Internal Power Supply) (SV 272)",1,"122858,4","121665,6"
,207024,"Монитор NEC 27"" SVRef.272 monitor SpectraView® Reference Black(AH-IPS, 340cd/m2, 1000:1, 7 ms, 2560x1440, 178/178, DVI-D, 1xDisplay Port, HDMI,Hight adjustable, Swivel, Tilt, Internal Power Supply, TC (SVREF.272)",1,"136701,6","135374,4"
,210911,"Монитор NEC 24'' E243WMi monitor,Black(250cd/m2,1000:1,6ms,1920x1080,178/178,Hight adj:110,Swiv,Tilt,Pivot,DVI-D,D-sub,Displ.Port, Internal PS,2*1W audio,TCO6) (E243WMI-BK)",1,17304,17136
,210910,"Монитор NEC 24'' E243WMi monitor,Silv/White(250cd/m2,1000:1,6ms,1920x1080,178/178,Hight adj:110,Swiv,Tilt,Pivot,DVI-D,D-sub,Displ.Port, Internal PS,2*1W audio,TCO6) (E243WMI)",1,17304,17136
,207021,"Монитор NEC 24,1"" SVRef.242 monitor SpectraView® Reference Black(AH-IPS, 340cd/m2, 1000:1, 8ms, 1920x1200, 178/178, D-Sub, DVI(D), Display port, HDMI, Hight adjustable, Swivel, Tilt, Internal Power Supply) (SVREF.242)",1,"110745,6","109670,4"
,207010,"Монитор NEC 24.1"" P242W monitor,Silv/White(IPS,350 cd/m2,1000:1,8ms GtG,1920x1200,178/178,Hight adj.:150,Swiv,Tilt,D-Sub,2xDVI-D, HDMI, Displ.Port, Internal PS,TCO6) (P242W)",1,"47297,6","46838,4"
,207011,"Монитор NEC 24.1"" P242W-BK monitor,Black(IPS,350 cd/m2,1000:1,8ms GtG,1920x1200,178/178,Hight adj.:150,Swiv,Tilt,D-Sub,2xDVI-D, HDMI, Displ.Port, Internal PS,TCO6) (P242W-BK)",1,"47297,6","46838,4"
,207014,"Монитор NEC 24.1"" PA242W monitor,Silv/White(AH-IPS,350cd/m2,1000:1,6 ms,1920x1200,178/178,Hight adj.:150,Swiv,Tilt,DVI-D,D-sub,DispPort,HDMI,Internal PS) (PA242W)",1,"64601,6","63974,4"
,207026,"Монитор NEC 29.8"" SVRef.302 monitor SpectraView® Reference Black (AH-IPS, 340cd/m2, 1000:1, 6ms, 2560x1600, 178/178, DVI(D), Display Port, HDMI, Hight adjustable, Swivel, Tilt, Pivot, Internal Power Supply, , (SVREF.302)",1,"195535,2","193636,8"
,197058,"Монитор NEC 23""monitor,Silv/White, 16:9, IPS, 1920x1080, 0.265 mm, 8ms, 250cd/m2, 1000:1, 178/178, Hight adj:110,Swiv,Tilt,Pivot,DVI-D,D-sub, HDMI, Displ.Port, Internal PS,USB 4:1,TCO5 (P232W)",1,"33405,12","33080,88"
,233493,"Монитор LG 23.8"" 24MP55HQ-W IPS LED, 1920x1080, 5ms, 250cd/m2, 5Mln:1, 178°/178°, D-Sub,DVI, HDMI, White (24MP55HQ-W)",1,"8676,64","8592,64"
,233496,"Монитор LG 25"" 25UM64-S IPS LED, 1920x1080, 5ms, 250cd/m2, 5Mln:1, 178°/178°, 2*HDMI, DisplayPort, USB, колонки, camera, Black (25UM64-S)",1,"9975,28","9878,4"
,206793,"Монитор HP EliteDisplay E190i 19'' LED Monitor (IPS,250 cd/m2,1000:1, 8 ms,1280х1024,178°/178°,VGA,DVI-D,DisplayPort,EPEAT Gold)(repl A9S75AA) (E4U30AA#ABB)",1,"10209,92","10110,8"
,231760,"Монитор HP EliteDisplay E231e 23"" IPS Monitor (250cd/m2, 1000:1, 8ms, 178°/178°, VGA, DVI, DisplayPort, USB 2.0 Hub, 1920x1080, LED backlight,EPEAT gold) (G7D45AA#ABB)",1,"13170,64","13042,96"
,233503,"Монитор HP EliteDisplay S231d 23"" with Notebook Docking LED IPS (250cd/m2, 1000:1, 7ms, 178°/178°, VGA, DisplayPort, USB 3.0 Hub, 1920x1080,Full HD,cam,microphone, EPEAT gold)(Repl A1W80AA) (F3J72AA#ABB)",1,"16744,56","16582,16"
